,race_id,goal_order,start_number,horse_name,horse_age,weight,jockey_id,single_odds,hourse_weight,weight_change,multi_odds
1755,202201010107,8,5,ドクターマンボウ,-0.3712348946887113,-0.18229082941864605,1144,-0.5541466171993877,-0.27240698378838185,0.3887368133423663,-0.5057389490597942
1756,202201010107,9,1,セイウンハルカニ,-0.3712348946887113,-0.18229082941864605,1127,-0.6121858080113836,-0.07069963271346992,0.3887368133423663,-0.5465449346319436
1757,202201010107,10,7,サクラトップメジャ,0.4077850484128895,-1.1926165481086004,1198,0.6137440387317926,-0.8775290370131177,-0.5569332711853895,0.8058820157592927
1758,202201010108,1,1,ドグマ,-0.3712348946887113,-0.18229082941864605,666,-0.6808852583602765,0.26547928574471663,-1.502603355713145,-0.6106686262453211
1759,202201010108,2,2,ラヴォルタ,0.4077850484128895,0.3228720299263311,1170,-0.49492295310551454,0.7361297715861778,-0.24170990967613754,-0.43578583093610956
1760,202201010108,3,7,デイトンウェイ,0.4077850484128895,-0.18229082941864605,1177,-0.27816434252193845,1.3412518248109135,-0.24170990967613754,-0.33085615375058264
1761,202201010108,4,12,アグリ,-0.3712348946887113,-0.18229082941864605,1140,-0.6702249988233793,0.7361297715861778,0.3887368133423663,-0.6077539129901676
1762,202201010108,5,3,スカイトレイル,-0.3712348946887113,-2.202942266798555,1186,-0.4653111210585779,-0.003463849021832613,1.3344068978701222,-0.4387005441912631
1763,202201010108,6,6,ナバロン,-0.3712348946887113,-0.18229082941864605,1144,-0.6027100217563638,0.3999508531279912,-0.24170990967613754,-0.5523743611422507
1764,202201010108,7,10,メイショウフンケイ,0.4077850484128895,1.3331977486162856,5243,-0.2829022356494483,1.4757233921941881,-2.133050078731649,-0.3541738597918108
1765,202201010108,8,13,コスモサンレミ,0.4077850484128895,0.3228720299263311,1091,-0.4049029836828271,-0.27240698378838185,-1.502603355713145,-0.4124681248948813
1766,202201010108,9,8,ベストチャーム,1.965824934616091,-1.1926165481086004,1192,-0.15024122807917226,-1.3481795228545788,-0.24170990967613754,-0.2987943079438938
1767,202201010108,10,5,ユキヤナギ,-0.3712348946887113,-1.1926165481086004,1025,-0.44043718213915106,-0.8102932533214803,-0.8721566326946413,-0.46493296348764485
1768,202201010108,11,4,ニシノフウジン,-0.3712348946887113,-0.18229082941864605,1127,-0.14550333495166232,-0.003463849021832613,0.3887368133423663,-0.29005016817843327
1769,202201010108,12,11,ロードリスペクト,0.4077850484128895,1.3331977486162856,1157,0.6528316570337489,0.7361297715861778,0.0735134518331144,0.47943413118209816
1770,202201010108,13,9,マエマエ,-0.3712348946887113,-2.708105126143532,1200,0.8435318554160207,-1.5498868739294906,-1.8178267172223972,0.6339139337052347
1771,202201010109,1,7,アケルナルスター,-0.3712348946887113,-0.18229082941864605,1091,-0.6690405255415018,-0.20517120009674455,0.0735134518331144,-0.599009773224707
1772,202201010109,2,5,トラウンシュタイン,0.4077850484128895,1.3331977486162856,1178,0.6492782371881165,-0.743057469629843,-2.133050078731649,0.33952789493472857
1773,202201010109,3,4,テーオーサンドニ,-0.3712348946887113,-0.18229082941864605,1157,-0.6489044797495849,0.0637719346698047,-0.24170990967613754,-0.5669479274180182
1774,202201010109,4,8,タイミングハート,1.1868049915144903,1.3331977486162856,1115,-0.6133702812932609,-0.8102932533214803,-1.8178267172223972,-0.5611185009077112
1775,202201010109,5,3,クールブリエ,0.4077850484128895,0.3228720299263311,1186,-0.5683602965819173,-0.20517120009674455,-1.502603355713145,-0.5669479274180182
1776,202201010109,6,2,デルマアシュラ,0.4077850484128895,1.3331977486162856,666,-0.6524578995952173,-1.5498868739294906,0.0735134518331144,-0.5815214936937859
